Date;LV ActivePower;Wind Speed;Theoretical_Power_Curve;Wind Direction
07 08 2018 04:50;1622.8189697;8.6052542;1893.2861179;51.0169411
07 08 2018 05:00;1166.8559570;7.4760208;1245.5587743;51.0822296
07 08 2018 05:10;1361.3530273;7.8546529;1447.8934913;50.8383904
07 08 2018 05:20;1538.6109619;8.2360449;1667.9272444;42.2835083
07 08 2018 05:30;1466.0560303;7.6724939;1348.3992789;43.5977097
07 08 2018 05:40;1349.7569580;7.8626862;1452.3706156;46.0640984
07 08 2018 05:50;1354.4790039;7.7675371;1399.8185001;49.3661308
07 08 2018 06:00;1387.3570557;7.7136221;1370.5146598;44.7691803
07 08 2018 06:10;1238.3750000;7.3792849;1196.3055669;47.9680214
07 08 2018 06:20;1581.9050293;8.2583532;1681.2322205;44.5793686
07 08 2018 06:30;1525.5190430;8.1855078;1637.9510226;40.9739113
07 08 2018 06:40;1443.7370605;7.9806318;1518.9249031;41.7432404
07 08 2018 06:50;1520.3380127;7.9295139;1489.8942220;37.1889305
07 08 2018 07:00;1350.6049805;7.8313189;1434.9305002;38.1754112
07 08 2018 07:10;1299.9370117;7.5182581;1267.3827983;32.4433098
07 08 2018 07:20;1458.1140137;8.0856562;1579.4233996;29.6906509
07 08 2018 07:30;1507.7760010;8.2272997;1662.7235339;27.4473591
07 08 2018 07:40;1576.9689941;8.4266520;1782.9606267;31.8233604
07 08 2018 07:50;1320.6929932;7.9733658;1514.7814340;32.4695282
07 08 2018 08:00;1384.5830078;7.9897161;1524.1130040;35.3724518
07 08 2018 08:10;1886.2500000;8.9329662;2100.8698795;33.8526993
07 08 2018 08:20;1475.4589844;8.1705389;1629.1169924;33.4095306
07 08 2018 08:30;1519.1159668;8.3762255;1752.2384634;32.9511185
07 08 2018 08:40;1356.1219482;7.7968960;1415.9215591;30.8679504
07 08 2018 08:50;1024.0539551;7.3036218;1158.7443790;34.0040512
07 08 2018 09:00;907.5432739;7.0466199;1037.1141276;36.9788818
07 08 2018 09:10;1132.1020508;7.6753922;1349.9508333;28.3484192
07 08 2018 09:20;813.1765747;6.9464760;992.0750697;32.0746994
07 08 2018 09:30;698.1790161;6.3221450;738.1596952;28.7816010
07 08 2018 09:40;714.0192261;6.4787192;797.6917806;27.6449394
07 08 2018 09:50;844.9348755;6.8782110;962.0929670;30.6444492
07 08 2018 10:00;1129.8990479;7.5181699;1267.3373565;24.3077106
07 08 2018 10:10;974.8779907;7.1945038;1106.0064469;31.2648506
07 08 2018 10:20;1182.8740234;7.6880031;1356.7142425;31.6760807
07 08 2018 10:30;947.0676880;7.0009089;1016.3979840;25.0821400
07 08 2018 10:40;943.0902710;6.9605188;998.3143707;32.3480492
07 08 2018 10:50;1281.9360352;7.5143571;1265.3742908;31.6230106
07 08 2018 11:00;1589.6700439;8.5470161;1857.0650847;26.7791309
07 08 2018 11:10;2310.3701172;10.0416803;2817.7465510;28.3731709
07 08 2018 11:20;1635.8680420;8.3603554;1742.6113194;28.5165501
07 08 2018 11:30;1726.1140137;8.7282572;1970.4996945;36.8367119
07 08 2018 11:40;1803.4110107;8.9910746;2138.2386121;38.1247787
07 08 2018 11:50;1518.5260010;8.2696371;1687.9786847;30.2351303
07 08 2018 12:00;2178.2480469;9.5958204;2514.0707664;27.0044899
07 08 2018 12:10;2291.3710938;9.9333925;2749.9870455;27.0388794
07 08 2018 12:20;2254.8579102;9.9926100;2787.4985242;31.9909992
07 08 2018 12:30;1990.6080322;9.1837587;2263.0623379;32.2102699
07 08 2018 12:40;2110.0939941;9.6572227;2559.8768789;31.2694092
07 08 2018 12:50;2045.3730469;9.5205860;2456.1151346;33.0451202
07 08 2018 13:00;1905.5310059;9.0467138;2174.1480801;35.2130203
07 08 2018 13:10;2029.4219971;9.1189957;2220.9681043;31.9562302
07 08 2018 13:20;2035.5119629;9.2297096;2293.0020269;33.8590508
07 08 2018 13:30;2231.9270020;9.5990725;2516.5301861;30.5801201
07 08 2018 13:40;2475.0820313;9.9547491;2763.6437758;35.2421494
07 08 2018 13:50;2460.7780762;10.3079596;2969.1876672;37.9376297
07 08 2018 14:00;2617.7060547;10.4533100;3043.2331418;35.0238190
07 08 2018 14:10;2585.6469727;10.5508204;3089.6754897;36.4988289
07 08 2018 14:20;2817.7280273;10.6520796;3135.2547359;37.5389595
07 08 2018 14:30;2670.1950684;10.6413603;3130.5549119;39.2529106
07 08 2018 14:40;2171.4719238;9.6273375;2537.7483669;41.6168900
07 08 2018 14:50;2669.4570313;10.6615601;3139.3869889;39.9958992
07 08 2018 15:00;2306.0849609;9.9029684;2730.2795639;41.9934807
07 08 2018 15:10;2515.4990234;10.5108299;3070.9360362;40.8508110
07 08 2018 15:20;2714.9289551;10.7629900;3182.1812334;41.0558090
07 08 2018 15:30;2435.6359863;10.1738005;2895.5169447;41.7615814
07 08 2018 15:40;2635.8640137;10.5215797;3076.0150657;39.0451202
07 08 2018 15:50;2687.1101074;10.6725101;3144.1313729;42.4477501
07 08 2018 16:00;3038.2700195;11.7055397;3468.5449077;42.4272804
07 08 2018 16:10;3055.8989258;11.6594000;3458.7535636;43.2515793
07 08 2018 16:20;2923.8940430;10.9465103;3253.2277539;41.2364998
07 08 2018 16:30;2639.5048828;10.3921700;3012.8012679;45.3779984
07 08 2018 16:40;2587.1689453;10.3610802;2996.9309278;46.3900604
07 08 2018 16:50;2311.5400391;9.9538298;2763.0588855;45.2750511
07 08 2018 17:00;2538.5019531;10.4560699;3044.5827781;46.9464798
07 08 2018 17:10;2452.4890137;10.4679403;3050.3639838;48.8917618
07 08 2018 17:20;2566.0439453;10.7727804;3186.1765765;51.5799103
07 08 2018 17:30;2485.4279785;10.6585102;3138.0601472;50.0939293
07 08 2018 17:40;2210.6608887;9.8775282;2713.5708975;48.0448799
07 08 2018 17:50;2101.2580566;9.6286755;2538.7457955;48.7135887
07 08 2018 18:00;2176.7170410;9.8916922;2722.8994431;49.6949692
07 08 2018 18:10;2434.2351074;10.5599804;3093.9084129;54.1930313
07 08 2018 18:20;2654.7700195;10.9407396;3251.1153074;54.3026810
07 08 2018 18:30;2877.9440918;11.3671103;3387.2231874;54.3043098
07 08 2018 18:40;2663.5668945;10.9767504;3264.1713868;55.3928795
07 08 2018 18:50;3019.6320801;11.7390699;3475.4126949;56.2011604
07 08 2018 19:00;3036.6440430;11.7643299;3480.4501750;60.1442986
07 08 2018 19:10;3098.5229492;11.5948200;3444.3770020;58.7600212
07 08 2018 19:20;2962.2399902;11.1552000;3324.5295265;56.7142181
07 08 2018 19:30;3123.8649902;11.5270596;3428.4352361;57.9096298
07 08 2018 19:40;3308.9870605;12.4856997;3578.0473691;63.6591492
07 08 2018 19:50;3461.3439941;13.1651697;3600.0000000;66.7526321
07 08 2018 20:00;3487.9790039;13.1370497;3600.0000000;65.6931610
07 08 2018 20:10;3337.7580566;12.4457703;3574.8525501;63.1687012
07 08 2018 20:20;3356.0229492;12.4850197;3577.9950155;62.8740883
07 08 2018 20:30;3323.3491211;12.7439003;3592.8830498;66.0004425
07 08 2018 20:40;3213.7890625;12.2501898;3555.6048789;65.6834183
07 08 2018 20:50;3189.7790527;12.0584097;3530.7420697;67.1895828
07 08 2018 21:00;3038.4418945;11.4693298;3414.1481317;64.4268494
07 08 2018 21:10;3105.9960938;11.7018499;3467.7764728;63.4478493
07 08 2018 21:20;2780.1359863;11.0179501;3278.7428431;63.3952103
07 08 2018 21:30;2821.5659180;10.9889097;3268.5123075;63.0444298
07 08 2018 21:40;2780.5380859;11.0213604;3279.9316532;62.0533218
07 08 2018 21:50;2707.8530273;10.9982796;3271.8342335;62.5350189
07 08 2018 22:00;2530.7670898;10.6563396;3137.1143995;60.6002007
07 08 2018 22:10;2380.3459473;10.2786703;2953.5484514;61.2559204
07 08 2018 22:20;2420.2028809;10.3964796;3014.9800287;61.7143593
07 08 2018 22:30;2601.3889160;10.7066603;3158.7331260;60.8939705
07 08 2018 22:40;2573.8269043;10.8547697;3218.7189636;61.7810593
07 08 2018 22:50;2472.9550781;10.4642897;3048.5900708;60.0717316
07 08 2018 23:00;2537.7871094;10.6561298;3137.0229192;60.6634598
07 08 2018 23:10;2395.9780273;10.2460499;2935.8405850;62.5087509
07 08 2018 23:20;2651.1010742;10.7392101;3172.3785774;63.7019196
07 08 2018 23:30;2573.7089844;10.5032101;3067.3171823;62.3279190
07 08 2018 23:40;2524.8369141;10.6298399;3125.4710811;61.5558395
07 08 2018 23:50;2601.7309570;10.8571100;3219.6240617;59.4216385
08 08 2018 00:00;2516.2429199;10.7171297;3163.1509239;60.5258217
08 08 2018 00:10;2510.4938965;10.6590500;3138.2951514;60.0597801
08 08 2018 00:20;2343.0639648;10.3140297;2972.3982691;60.2502785
08 08 2018 00:30;2320.0849609;10.2085695;2915.1133307;59.6511383
08 08 2018 00:40;1981.0729980;9.3334551;2360.7851502;56.1424789
08 08 2018 00:50;1953.5820313;9.1968555;2271.5898693;56.2120018
08 08 2018 01:00;2236.3410645;9.8230658;2677.0899336;58.4242897
08 08 2018 01:10;2047.8070068;9.2955561;2335.9963964;55.4140015
08 08 2018 01:20;1458.2039795;8.0464754;1556.7225661;53.8995285
08 08 2018 01:30;1319.0729980;7.7024932;1364.5098343;51.1540985
08 08 2018 01:40;1999.0219727;9.2873468;2330.6308263;58.3139915
08 08 2018 01:50;2038.3120117;9.2919502;2333.6394325;57.5240517
08 08 2018 02:00;2286.3869629;9.9142113;2737.5969246;56.5718193
08 08 2018 02:10;1779.6939697;8.5996342;1889.7809163;52.7728004
08 08 2018 02:20;1843.5300293;8.8758907;2064.3108671;49.6038513
08 08 2018 02:30;1947.2280273;8.9880981;2136.3210797;51.4837112
08 08 2018 02:40;2094.6389160;9.2769432;2323.8330855;50.9695015
08 08 2018 02:50;2248.1879883;9.9120150;2736.1706706;57.0746307
08 08 2018 03:00;2107.6730957;9.5240765;2458.8491584;56.3096199
08 08 2018 03:10;1723.0250244;8.6786213;1939.2301868;57.3762512
08 08 2018 03:20;2081.0358887;9.4686003;2449.3740304;58.3429604
08 08 2018 03:30;2458.0190430;10.3371496;2984.5312015;59.5665398
08 08 2018 03:40;2593.3830566;10.8333702;3210.3820166;62.3717003
08 08 2018 03:50;2673.7580566;10.8779802;3227.6376735;64.1485291
08 08 2018 04:00;2704.5170898;10.9899302;3268.8750605;65.7899933
08 08 2018 04:10;2992.6840820;11.8503504;3496.7374234;67.4230194
08 08 2018 04:20;3047.4589844;11.8902702;3503.8465045;66.1390228
08 08 2018 04:30;2926.2160645;11.4433203;3407.4960528;64.3318405
08 08 2018 04:40;2848.8229980;11.3299799;3376.9178413;64.7150421
08 08 2018 04:50;2755.3740234;11.3168898;3373.2170067;67.0305634
08 08 2018 05:00;2513.8530273;10.6831799;3148.7250586;66.4863892
08 08 2018 05:10;2410.6960449;10.4743605;3053.4748886;66.6854019
08 08 2018 05:20;2132.7548828;9.7343712;2615.5674825;64.5277328
08 08 2018 05:30;2192.8601074;9.9592381;2766.4958082;65.5444489
08 08 2018 05:40;2249.9829102;10.0561705;2826.5355815;68.5496063
08 08 2018 05:50;2434.2470703;10.4963598;3064.0505913;69.7404633
08 08 2018 06:00;2361.9729004;10.3459997;2989.1356579;68.2659988
08 08 2018 06:10;2396.9819336;10.2861900;2957.5870667;67.6837006
08 08 2018 06:20;2076.2739258;9.5695648;2494.0762734;65.8194427
08 08 2018 06:30;1450.5260010;8.2771215;1692.4596182;60.6807518
08 08 2018 06:40;1755.4479980;8.8438282;2043.8413570;60.4248390
08 08 2018 06:50;1361.6319580;7.8968568;1471.4955974;54.7988892
08 08 2018 07:00;1373.9229736;7.9780288;1517.4398690;54.9598007
08 08 2018 07:10;1583.8110352;8.4204216;1779.1540788;60.1616516
08 08 2018 07:20;1853.9749756;9.0622778;2184.2140134;58.7776184
08 08 2018 07:30;1515.7480469;8.3693428;1748.0608008;57.2661896
08 08 2018 07:40;1699.4759521;8.7693701;1996.5073144;58.8298492
08 08 2018 07:50;1625.8199463;8.5627499;1866.8280998;58.5134201
08 08 2018 08:00;1991.4200439;9.2898464;2332.2644050;57.1732292
08 08 2018 08:10;1895.4200439;9.1521502;2242.5017439;56.5877113
08 08 2018 08:20;1668.7199707;8.7340746;1974.1739440;57.9920502
08 08 2018 08:30;1482.4659424;8.2636690;1684.4090664;60.3886108
08 08 2018 08:40;789.6920776;6.4265070;777.5417537;42.2559891
08 08 2018 08:50;860.2960815;6.7832999;921.3501502;33.3796883
08 08 2018 09:00;768.1492920;6.6829052;879.4158171;38.4124298
08 08 2018 09:10;612.8258057;5.9578581;610.8662780;53.3028603
08 08 2018 09:20;542.7111206;5.9977150;624.2295065;38.7561417
08 08 2018 09:30;585.8297729;5.9087782;594.6433258;38.6435509
08 08 2018 09:40;821.2847290;6.5989609;845.2475745;40.0613708
08 08 2018 09:50;720.0986938;6.1761332;685.0368286;46.9069405
08 08 2018 10:00;619.9301758;6.1553650;677.6666679;34.1656113
08 08 2018 10:10;870.4556274;6.7121520;891.5105670;29.6527195
08 08 2018 10:20;880.5358887;6.7133670;892.0151588;31.6833191
08 08 2018 10:30;912.8383789;6.9856400;1009.5375514;29.8368397
08 08 2018 10:40;824.8510742;6.6491199;865.5670987;31.2452393
08 08 2018 10:50;907.2562866;6.9004912;971.8153796;24.9818306
08 08 2018 11:00;1183.1569824;7.5193038;1267.9215480;23.9335804
08 08 2018 11:10;1316.3199463;7.8273191;1432.7147528;26.2342796
08 08 2018 11:20;1430.1770020;8.2187920;1657.6676885;20.2407799
08 08 2018 11:30;1085.6590576;7.3020592;1157.9773559;20.7528591
08 08 2018 11:40;848.2883911;6.6962738;884.9319835;16.7796707
08 08 2018 11:50;1026.0830078;7.2072730;1112.0926382;22.7112198
08 08 2018 12:00;1018.2169800;7.1523070;1086.0518825;19.7614403
08 08 2018 12:10;907.7675171;6.9735818;1004.1404794;20.1587601
08 08 2018 12:20;1767.9670410;8.7208881;1965.8482344;18.3302708
08 08 2018 12:30;1897.4720459;9.1416473;2235.6765179;23.4175396
08 08 2018 12:40;2906.4741211;11.2969503;3367.5114109;24.3332596
08 08 2018 12:50;3052.7060547;11.4449596;3407.9193077;26.2032700
08 08 2018 13:00;3386.5910645;12.1740904;3546.4636777;25.4332199
08 08 2018 13:10;3265.5581055;12.0070105;3523.0359217;27.0574799
08 08 2018 13:20;2956.7880859;11.2655096;3358.3460507;26.2708092
08 08 2018 13:30;3011.9790039;11.1163301;3311.9866050;27.3943501
08 08 2018 13:40;3241.6879883;11.8566904;3497.8853535;26.4296894
08 08 2018 13:50;3332.2561035;12.3950100;3570.4350704;28.7491093
08 08 2018 14:00;3324.6730957;12.2546701;3556.1138096;29.2338791
08 08 2018 14:10;2985.2939453;11.2624903;3357.4549525;32.4610901
08 08 2018 14:20;3099.6760254;11.4295397;3403.9169071;35.8645706
08 08 2018 14:30;2937.4990234;10.9129105;3240.8189279;32.1298409
08 08 2018 14:40;3201.8330078;11.7934303;3486.1094492;34.3277206
08 08 2018 14:50;3306.3789063;12.1441002;3542.6011318;38.0414810
08 08 2018 15:00;3140.3610840;11.6415997;3454.8696473;33.7942581
08 08 2018 15:10;2587.6220703;10.2876101;2958.3478984;33.9216194
08 08 2018 15:20;3240.3659668;12.2459898;3555.1248587;38.4127312
08 08 2018 15:30;3359.0900879;12.3149796;3562.6511287;36.6745110
08 08 2018 15:40;3076.2849121;11.4668999;3413.5323500;35.2907715
08 08 2018 15:50;3227.3969727;12.0030899;3522.4296631;35.9244194
08 08 2018 16:00;3084.5371094;11.7948799;3486.3873426;39.3361588
08 08 2018 16:10;2799.7880859;10.8759403;3226.8589727;37.4183197
08 08 2018 16:20;2250.8020020;9.7403841;2619.8221692;36.9132614
08 08 2018 16:30;2493.6279297;10.2845297;2956.6967388;35.7814407
08 08 2018 16:40;2663.9270020;10.5987196;3111.5672955;38.0274391
08 08 2018 16:50;2784.6430664;10.6816797;3148.0809384;41.5593185
08 08 2018 17:00;2404.4560547;10.0449104;2819.7113908;36.8110809
08 08 2018 17:10;3005.6298828;11.2036800;3339.7127960;31.0118408
08 08 2018 17:20;3213.5749512;11.6698303;3461.0017511;32.5485916
08 08 2018 17:30;3375.0600586;11.8559399;3497.7498329;32.3524399
08 08 2018 17:40;2847.3359375;10.8021402;3198.0171851;35.8125687
08 08 2018 17:50;2425.8168945;9.9637661;2769.3662006;44.5455894
08 08 2018 18:00;1899.8719482;8.7484627;1983.2696490;44.2245102
08 08 2018 18:10;1777.9770508;8.8318262;2036.1920975;41.2766190
08 08 2018 18:20;2859.0371094;11.1632299;3327.0795628;57.7935905
08 08 2018 18:30;3012.6950684;11.4361496;3405.6384012;53.7206497
08 08 2018 18:40;3257.5400391;11.8938103;3504.4633340;49.8927116
08 08 2018 18:50;2659.7500000;10.4617996;3047.3780526;52.0502396
08 08 2018 19:00;3164.1960449;11.7980404;3486.9919069;53.3206215
08 08 2018 19:10;2633.3969727;10.4216099;3027.5826706;55.4582100
08 08 2018 19:20;2496.9130859;10.3386402;2985.3082587;56.4137115
08 08 2018 19:30;2663.4440918;10.4057703;3019.6595129;54.6985817
08 08 2018 19:40;2657.2939453;10.8950396;3234.1111661;57.3432808
08 08 2018 19:50;2751.5358887;11.3518696;3383.0274683;56.1648407
08 08 2018 20:00;2951.8549805;11.5412998;3431.8591701;52.4412193
08 08 2018 20:10;2822.7670898;11.0385799;3285.8939489;49.2544708
08 08 2018 20:20;2538.9130859;10.1936102;2906.7257299;48.1789398
08 08 2018 20:30;1988.4959717;9.1776295;2259.0731359;46.5909500
08 08 2018 20:40;2538.3979492;10.6067896;3115.1967870;50.5922813
08 08 2018 20:50;1839.9160156;8.8395386;2041.1066054;42.2372894
08 08 2018 21:00;2148.8688965;9.4342279;2426.8190565;42.6040993
08 08 2018 21:10;2122.9829102;9.5995808;2516.9142660;47.3523216
08 08 2018 21:20;2132.0659180;9.5540199;2482.1219684;45.1438408
08 08 2018 21:30;2462.2399902;10.3554096;2994.0072291;52.0655594
08 08 2018 21:40;2727.5849609;10.7987499;3196.6606367;55.7322884
08 08 2018 21:50;2717.2189941;10.8101196;3201.1989151;54.1316910
08 08 2018 22:00;2605.2609863;10.2394695;2932.2311643;51.2313690
08 08 2018 22:10;1939.1689453;8.9805727;2131.4744892;52.3571587
08 08 2018 22:20;2229.4450684;9.7563591;2631.0662736;51.0783997
08 08 2018 22:30;2597.7319336;10.4181099;3025.8378691;54.9555511
08 08 2018 22:40;2528.1010742;10.5736504;3100.1844636;51.2275085
08 08 2018 22:50;1882.4969482;8.9789524;2130.4312814;50.6054993
08 08 2018 23:00;2163.7080078;9.6002493;2517.4192670;48.9990883
08 08 2018 23:10;2184.0029297;9.6634855;2564.4745446;52.9484406
08 08 2018 23:20;1925.4439697;9.1483145;2240.0087480;55.6501007
08 08 2018 23:30;2325.6608887;9.8220968;2676.4320560;55.2611008
08 08 2018 23:40;2701.6330566;10.6959600;3154.1895599;55.3791885
08 08 2018 23:50;2654.8479004;10.7431898;3174.0288454;53.2388000
09 08 2018 00:00;2847.0161133;10.8548899;3218.7654675;50.4461784
09 08 2018 00:10;2823.7749023;10.8685503;3224.0296744;51.3918610
09 08 2018 00:20;2540.3640137;10.4199200;3026.7406412;51.2975998
09 08 2018 00:30;2292.9389648;9.9218044;2742.5158492;50.7762604
09 08 2018 00:40;2858.8168945;11.0778503;3299.2414991;52.8697891
09 08 2018 00:50;2732.7050781;10.7430801;3173.9834197;57.3369713
09 08 2018 01:00;3051.7548828;11.3098602;3371.2149655;55.6124001
09 08 2018 01:10;3063.2849121;11.5137596;3425.2017070;56.8857689
09 08 2018 01:20;2946.1879883;11.3356104;3378.4987964;56.5558586
09 08 2018 01:30;2411.2810059;9.9836721;2781.9079356;54.5222893
09 08 2018 01:40;2779.3239746;10.7488403;3176.3652265;53.3208389
09 08 2018 01:50;2369.6440430;10.0798903;2840.7834581;52.9264488
09 08 2018 02:00;2130.7680664;9.2292938;2292.7308587;49.3063698
09 08 2018 02:10;2423.7829590;10.1106796;2859.0215313;55.8010406
09 08 2018 02:20;2429.5610352;9.8606520;2702.3706781;51.2074394
09 08 2018 02:30;2536.7570801;10.2162104;2919.3721387;60.0304604
09 08 2018 02:40;2433.0090332;10.1552801;2884.9324019;53.0863686
09 08 2018 02:50;2938.1320801;10.9603901;3258.2769951;49.3391609
09 08 2018 03:00;2857.1669922;10.8594704;3220.5355794;52.0156097
09 08 2018 03:10;2309.6650391;9.4910288;2464.0980635;47.4279518
09 08 2018 03:20;2654.7150879;10.4102802;3021.9224631;51.0830307
09 08 2018 03:30;2581.9589844;10.2734499;2950.7351824;49.8064308
09 08 2018 03:40;2181.3469238;9.3033171;2341.0703119;49.0107918
09 08 2018 03:50;2119.5319824;9.3185930;2351.0608786;45.6220589
09 08 2018 04:00;2965.7739258;11.2389402;3350.4385227;50.2833099
09 08 2018 04:10;3305.6459961;12.0082998;3523.2347300;53.5435219
09 08 2018 04:20;3401.8229980;12.2737799;3558.2482523;52.5597382
09 08 2018 04:30;2676.4270020;10.2560997;2941.3288330;50.9270210
09 08 2018 04:40;2642.0549316;10.4088697;3021.2153250;50.4678192
09 08 2018 04:50;2215.9069824;9.4345284;2427.0161238;49.6940002
09 08 2018 05:00;1912.9320068;8.8699474;2060.5127346;46.0167198
09 08 2018 05:10;1838.4890137;8.4543858;1799.9410024;49.1951294
09 08 2018 05:20;2246.3081055;9.4046373;2407.4132893;49.2116203
09 08 2018 05:30;1957.2709961;9.1126566;2216.8548970;55.2790413
09 08 2018 05:40;2343.4409180;9.6929884;2585.9500334;51.5626717
09 08 2018 05:50;2281.8620605;9.7189035;2604.5660587;55.4796295
09 08 2018 06:00;2548.6188965;10.3831596;3008.2294485;57.9730797
09 08 2018 06:10;1998.4830322;9.3405304;2365.4159986;57.4243011
09 08 2018 06:20;1330.3669434;7.7808609;1407.1138677;58.8484497
09 08 2018 06:30;728.6038208;6.2998481;729.8990167;56.1151085
09 08 2018 06:40;1044.8609619;7.1389060;1079.7648259;56.2483711
09 08 2018 06:50;1102.1109619;7.2990232;1156.4880737;53.3735390
09 08 2018 07:00;787.1937256;6.5213971;814.3860771;48.9966888
09 08 2018 07:10;870.7828979;6.7988420;927.9479952;41.1938400
09 08 2018 07:20;973.3041992;7.2001400;1108.6900850;40.3858795
09 08 2018 07:30;1413.7779541;7.8742919;1458.8515991;43.7049789
09 08 2018 07:40;1139.1939697;7.2395701;1127.5864867;46.6084518
09 08 2018 07:50;1200.2390137;7.5501461;1283.8775510;37.5084381
09 08 2018 08:00;1301.6789551;7.7517710;1391.2131040;30.0037994
09 08 2018 08:10;1058.5830078;7.2759480;1145.2116287;30.5728893
09 08 2018 08:20;1217.7449951;7.6698689;1346.9949022;22.5448895
09 08 2018 08:30;820.2036133;6.6892881;882.0469740;35.8433495
